Date,Time,I,tempC,DO.meas,atmo.pressure,salinity
5/2/2012,15:00:00,1740.444444,26.4,6.345054891,1.004935834,33.3
5/2/2012,15:15:00,1687.777778,26.5,6.346344137,1.004935834,33.3
5/2/2012,15:30:00,1538.888889,26.6,6.347221471,1.004935834,33.4
5/2/2012,15:45:00,1476.888889,26.6,6.34768427,1.004935834,33.3
5/2/2012,16:00:00,1512.888889,26.6,6.347733095,1.004935834,33.4
5/2/2012,16:15:00,961.4444444,26.6,6.347372219,1.003948667,33.4
5/2/2012,16:30:00,1106.111111,26.6,6.346606235,1.003948667,33.3
5/2/2012,16:45:00,897.6666667,26.7,6.345438523,1.003948667,33.3
5/2/2012,17:00:00,808.4444444,26.7,6.343868417,1.003948667,33
5/2/2012,17:15:00,660.7777778,26.4,6.341893641,1.003948667,32.1
5/2/2012,17:30:00,485.8888889,26.5,6.339511688,1.003948667,32.3
5/2/2012,17:45:00,417.5555556,26.5,6.336715354,1.003948667,32.4
5/2/2012,18:00:00,450.8888889,26.5,6.333484287,1.003948667,32.3
5/2/2012,18:15:00,397.3333333,26.5,6.329778464,1.003948667,32.4
5/2/2012,18:30:00,263.6666667,26.6,6.325553609,1.003948667,32.4
5/2/2012,18:45:00,103,26.6,6.320769408,1.0029615,32.4
5/2/2012,19:00:00,44,26.6,6.31539342,1.0029615,32.4
5/2/2012,19:15:00,19.55555556,26.6,6.309397657,1.0029615,32.4
5/2/2012,19:30:00,5.777777778,26.6,6.302759708,1.0029615,32.5
5/2/2012,19:45:00,0,26.6,6.295464138,1.003948667,32.6
5/2/2012,20:00:00,0,26.6,6.287504907,1.003948667,32.7
5/2/2012,20:15:00,0,26.6,6.278883416,1.003948667,32.8
5/2/2012,20:30:00,0,26.6,6.269608689,1.003948667,32.7
5/2/2012,20:45:00,0,26.6,6.259693581,1.003948667,32.7
5/2/2012,21:00:00,0,26.6,6.24915432,1.003948667,32.5
5/2/2012,21:15:00,0,26.6,6.238011298,1.003948667,31.9
5/2/2012,21:30:00,0,26.6,6.226293434,1.003948667,32.1
5/2/2012,21:45:00,0,26.6,6.214038306,1.003948667,32.1
5/2/2012,22:00:00,0,26.6,6.201294686,1.003948667,32
5/2/2012,22:15:00,0,26.6,6.188123033,1.003948667,32.3
5/2/2012,22:30:00,0,26.6,6.1746007,1.003948667,32.3
5/2/2012,22:45:00,0,26.6,6.160825874,1.003948667,31.6
5/2/2012,23:00:00,0,26.6,6.146918898,1.003948667,31.9
5/2/2012,23:15:00,0,26.5,6.133017112,1.003948667,31.9
5/2/2012,23:30:00,0,26.4,6.1192615,1.003948667,32.4
5/2/2012,23:45:00,0,26.3,6.10579042,1.004935834,32.7
5/3/2012,0:00:00,0,26.3,6.092729942,1.004935834,32.7
5/3/2012,0:15:00,0,26.4,6.080187587,1.004935834,32.6
5/3/2012,0:30:00,0,26.4,6.068252338,1.004935834,32.5
5/3/2012,0:45:00,0,26.3,6.05699609,1.004935834,32.5
5/3/2012,1:00:00,0,26.3,6.046465393,1.004935834,32.6
5/3/2012,1:15:00,0,26.3,6.036694277,1.004935834,32.7
5/3/2012,1:30:00,0,26.2,6.027704092,1.003948667,32.6
5/3/2012,1:45:00,0,26.2,6.01949807,1.003948667,32.7
5/3/2012,2:00:00,0,26.2,6.012065283,1.003948667,32.8
5/3/2012,2:15:00,0,26.2,6.005382846,1.003948667,32.9
5/3/2012,2:30:00,0,26.2,5.999419117,1.003948667,33.1
5/3/2012,2:45:00,0,26.1,5.994136763,1.003948667,33.2
5/3/2012,3:00:00,0,26.1,5.989498148,1.0029615,33.5
5/3/2012,3:15:00,0,26.1,5.985470935,1.0029615,33.5
5/3/2012,3:30:00,0,26.1,5.98203047,1.0029615,33.7
5/3/2012,3:45:00,0,26.1,5.979159607,1.0029615,33.8
5/3/2012,4:00:00,0,26.1,5.976842756,1.0029615,33.8
5/3/2012,4:15:00,0,26.1,5.975061034,1.0029615,33.9
5/3/2012,4:30:00,0,26.1,5.973796619,1.0029615,33.9
5/3/2012,4:45:00,0,26,5.973039243,1.0029615,33.9
5/3/2012,5:00:00,0,26,5.972784255,1.0029615,34
5/3/2012,5:15:00,0,26,5.973029007,1.0029615,33.9
5/3/2012,5:30:00,0,25.9,5.973773095,1.0029615,34
5/3/2012,5:45:00,0,25.9,5.9750233,1.003948667,34
5/3/2012,6:00:00,14,25.9,5.976796014,1.003948667,34
5/3/2012,6:15:00,41.22222222,25.9,5.979119049,1.003948667,34.2
5/3/2012,6:30:00,98.88888889,25.9,5.982026996,1.003948667,34.2
5/3/2012,6:45:00,187.8888889,25.8,5.985559177,1.003948667,34.1
5/3/2012,7:00:00,233.4444444,25.8,5.98975397,1.003948667,33.2
5/3/2012,7:15:00,324.2222222,25.9,5.994636022,1.004935834,33
5/3/2012,7:30:00,497,25.9,6.000220348,1.004935834,33
5/3/2012,7:45:00,546.6666667,25.9,6.006512218,1.004935834,33.1
5/3/2012,8:00:00,650.2222222,26,6.013508123,1.004935834,33.1
5/3/2012,8:15:00,603,26,6.021188575,1.004935834,33.1
5/3/2012,8:30:00,623.2222222,26,6.029516081,1.005923001,33.1
5/3/2012,8:45:00,581.6666667,26,6.03843768,1.005923001,32.9
5/3/2012,9:00:00,605.3333333,26,6.047877579,1.005923001,33.1
5/3/2012,9:15:00,945.7777778,26,6.057740309,1.005923001,33.1
5/3/2012,9:30:00,798.4444444,26,6.067914445,1.005923001,33.1
5/3/2012,9:45:00,998.1111111,26.1,6.078278844,1.005923001,33.1
5/3/2012,10:00:00,836.2222222,26.1,6.088718057,1.005923001,33.2
5/3/2012,10:15:00,827.3333333,26.1,6.099126048,1.005923001,33.1
5/3/2012,10:30:00,1507.333333,26.1,6.109411631,1.005923001,33.2
5/3/2012,10:45:00,1547.444444,26.1,6.119501996,1.005923001,33.2
5/3/2012,11:00:00,975,26,6.12934361,1.005923001,33.5
5/3/2012,11:15:00,1568.666667,26,6.138897814,1.005923001,33.6
5/3/2012,11:30:00,2105.111111,26.1,6.148111952,1.005923001,33.9
5/3/2012,11:45:00,1815,26.1,6.15693148,1.005923001,33.8
5/3/2012,12:00:00,1621.777778,26.1,6.165319502,1.005923001,34
5/3/2012,12:15:00,1615.444444,26.2,6.173259255,1.005923001,34.1
5/3/2012,12:30:00,1437.888889,26.2,6.180739078,1.005923001,34
5/3/2012,12:45:00,1568.222222,26.3,6.1877475,1.005923001,33.9
5/3/2012,13:00:00,1206.888889,26.3,6.194284747,1.005923001,34
5/3/2012,13:15:00,998.2222222,26.3,6.20035749,1.005923001,34
5/3/2012,13:30:00,1054.777778,26.2,6.205976068,1.004935834,34.1
5/3/2012,13:45:00,1088.111111,26.2,6.211154645,1.004935834,34.2
5/3/2012,14:00:00,1076.888889,26.1,6.215907221,1.004935834,34.2
5/3/2012,14:15:00,725.2222222,26.2,6.220244528,1.004935834,34.2
5/3/2012,14:30:00,698.5555556,26.2,6.224174127,1.004935834,34.2
5/3/2012,14:45:00,671.6666667,26.2,6.227703668,1.004935834,34.2
5/3/2012,15:00:00,732.6666667,26.2,6.230841614,1.004935834,34.2
5/3/2012,15:15:00,821.2222222,26.3,6.233597847,1.004935834,34.2
5/3/2012,15:30:00,547.5555556,26.3,6.235979584,1.004935834,34.4
5/3/2012,15:45:00,415.1111111,26.3,6.237992203,1.004935834,34.4
5/3/2012,16:00:00,284,26.3,6.239641909,1.004935834,34.3
5/3/2012,16:15:00,325.5555556,26.3,6.240935446,1.004935834,34.3
5/3/2012,16:30:00,377.8888889,26.3,6.241877302,1.004935834,34.3
5/3/2012,16:45:00,384.3333333,26.2,6.242468721,1.004935834,34.4
5/3/2012,17:00:00,357.1111111,26.2,6.242704971,1.003948667,34.4
5/3/2012,17:15:00,312.5555556,26.2,6.242577876,1.003948667,34.3
5/3/2012,17:30:00,308.4444444,26.2,6.242078188,1.003948667,34.3
5/3/2012,17:45:00,204.7777778,26.2,6.241193374,1.003948667,33.5
5/3/2012,18:00:00,154.5555556,26.2,6.239903133,1.003948667,33.6
5/3/2012,18:15:00,122.7777778,26.2,6.238174919,1.003948667,33.8
5/3/2012,18:30:00,95.22222222,26.2,6.235971287,1.004935834,33.8
5/3/2012,18:45:00,69.33333333,26.2,6.233255667,1.004935834,33.8
5/3/2012,19:00:00,46,26.2,6.229995059,1.004935834,33.9
5/3/2012,19:15:00,20.88888889,26.1,6.226156873,1.004935834,34
5/3/2012,19:30:00,4.333333333,26.1,6.221708062,1.004935834,34.1
